store,brand,week,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,deal,feat,sales
4,3,306,2.54,1.98,4.09,1.7,1.55,2.6,3.86,4.45,1.06,2.41,1.74,0,0,189.0
4,3,307,1.44,3.31,2.93,4.06,2.43,4.39,2.21,2.17,4.61,4.55,3.47,1,0,151.0
4,3,308,3.6,1.39,2.98,4.78,1.39,4.1,3.87,4.55,4.59,1.27,4.76,1,1,172.7
4,3,309,1.75,1.19,4.61,1.15,3.86,3.95,2.86,2.12,2.5,4.05,1.41,0,1,182.1
4,3,310,1.84,4.66,4.1,2.76,3.03,4.48,1.84,3.34,3.76,2.47,3.07,1,0,179.0
4,3,311,3.05,3.44,4.9,2.76,4.33,2.97,1.21,1.33,2.59,3.74,4.34,0,0,123.3
4,3,312,2.31,2.94,4.51,1.2,2.56,2.48,2.16,2.51,1.65,1.56,2.69,1,1,151.5
4,3,313,3.88,1.26,1.91,2.77,3.64,3.05,4.82,3.44,2.64,2.27,1.85,1,0,139.2
4,3,314,4.43,4.98,4.98,3.31,3.35,3.48,1.71,1.33,2.02,3.74,2.82,1,0,113.1
4,3,315,1.83,4.7,4.9,3.82,3.36,1.44,2.4,3.12,3.28,1.3,1.75,0,1,159.8
4,3,316,2.78,4.37,2.6,4.66,2.47,3.07,3.05,2.9,3.0,3.06,2.74,0,0,145.0
4,3,317,4.02,2.43,4.91,2.77,3.44,4.97,3.97,3.93,3.97,1.68,1.34,1,0,160.1
4,3,318,2.61,3.96,1.95,1.66,3.51,2.24,2.5,3.66,3.91,2.13,4.31,0,1,141.7
4,3,319,2.57,4.16,1.1,4.17,4.05,3.52,4.57,2.22,3.59,2.44,1.37,1,0,121.1
4,3,320,2.04,3.38,1.64,1.15,2.06,1.07,2.8,3.28,2.55,3.46,4.1,1,1,175.0
4,3,321,1.35,3.16,2.55,3.13,1.67,2.16,2.07,4.92,3.45,1.92,3.25,1,1,162.2
4,3,322,2.58,1.07,3.82,1.78,4.74,2.12,3.06,2.76,3.42,2.43,4.05,0,1,109.3
4,3,323,2.74,2.38,2.7,4.92,4.05,2.44,2.11,2.12,4.61,2.49,1.94,0,1,140.6
4,3,324,3.45,2.52,3.89,1.06,1.71,4.85,1.33,4.33,2.65,2.72,2.82,1,1,158.1
4,3,325,2.8,4.15,4.12,2.66,1.66,4.11,4.42,1.45,3.34,1.35,2.03,1,0,192.9
4,3,326,3.4,1.3,4.74,1.74,1.12,3.45,1.2,2.84,1.19,1.63,2.98,0,1,105.7
4,3,327,1.55,3.46,1.63,1.1,3.74,3.23,1.51,4.3,4.2,2.48,1.01,0,1,184.3
4,3,328,1.77,4.18,1.55,2.0,4.15,1.5,4.61,2.45,2.09,4.86,3.24,0,1,112.3
4,3,329,4.81,4.03,4.9,2.24,4.97,3.84,1.61,2.75,4.08,4.33,2.51,1,0,193.6
4,3,330,4.53,2.41,4.83,1.77,3.9,3.02,1.21,2.2,1.59,3.4,2.44,0,1,120.3
4,3,331,2.96,3.15,1.65,1.16,1.15,4.62,1.01,3.23,2.31,1.81,3.49,0,1,144.3
4,3,332,3.64,2.45,4.25,2.32,3.83,1.85,2.67,2.14,1.76,4.39,3.13,0,1,105.7
4,3,333,2.38,1.18,3.6,4.66,3.17,2.53,2.85,1.42,1.55,1.41,3.4,1,0,142.7
4,3,334,1.47,3.52,4.6,2.23,3.36,4.92,4.04,2.88,2.4,2.68,3.52,0,1,138.8
4,3,335,4.68,2.09,3.57,2.67,4.4,4.67,4.34,3.56,2.82,4.16,2.4,1,0,122.3
4,3,336,1.69,3.07,1.28,3.83,1.98,3.78,2.29,1.29,1.79,4.06,2.18,0,1,102.1
4,3,337,4.3,2.04,3.86,3.41,2.02,2.1,1.48,4.56,4.81,4.41,2.48,1,0,120.1
4,3,338,2.0,2.41,2.69,2.89,3.45,1.06,2.45,2.38,2.5,1.79,3.93,1,0,153.2
4,3,339,3.35,1.86,4.29,4.02,2.9,2.74,3.37,1.28,1.79,3.67,2.17,0,0,150.1
4,3,340,2.09,1.13,4.62,1.8,3.8,3.66,1.44,3.87,3.68,3.37,4.97,1,0,121.8
4,3,341,1.04,2.91,1.14,3.79,3.64,2.23,2.55,4.53,4.41,3.55,1.99,1,0,125.9
4,3,342,4.79,2.68,2.31,4.35,3.77,2.02,1.11,1.57,4.6,2.35,3.21,1,1,147.2
4,3,343,2.48,1.04,3.84,2.6,1.2,1.12,4.19,3.05,1.14,3.74,2.48,1,1,187.5
4,3,344,4.91,3.32,2.63,1.06,4.13,4.67,4.78,1.76,3.26,4.39,4.14,1,1,120.0
4,3,345,4.33,4.83,4.57,3.48,2.11,3.56,4.85,4.08,4.21,4.71,4.25,1,0,152.1
4,3,346,4.14,1.32,1.86,2.37,1.49,2.73,4.85,1.17,1.46,1.38,2.49,1,1,185.7
4,3,347,4.33,3.42,1.95,2.29,2.51,1.21,2.49,3.02,1.17,4.8,3.68,1,1,194.6
4,3,348,1.87,3.72,2.72,2.11,3.76,4.63,4.25,4.69,1.34,1.88,3.27,1,1,156.4
4,3,349,2.12,1.71,2.93,3.92,1.95,4.55,4.11,1.82,4.93,2.2,2.42,1,1,146.3
4,3,350,3.46,1.79,2.77,3.64,3.01,2.51,3.93,3.43,4.78,4.12,2.94,0,1,195.8
4,3,351,3.7,2.41,1.73,3.43,4.31,1.9,4.31,2.96,2.2,3.75,2.23,0,0,110.3
4,3,352,4.88,1.63,2.63,2.34,2.31,3.15,3.83,3.06,3.5,4.61,3.36,1,0,122.1
4,3,353,2.05,3.47,3.47,1.66,4.07,2.96,3.04,1.44,1.65,4.79,4.34,1,0,197.3
4,3,354,2.92,1.84,4.21,3.34,4.36,4.27,3.3,2.45,2.04,2.49,4.23,1,1,159.0
4,3,355,3.47,1.78,1.82,2.34,2.74,2.08,2.3,1.31,1.9,1.25,2.01,0,1,194.0
4,3,356,1.34,4.72,3.99,4.93,4.38,3.87,1.64,1.91,3.6,2.41,3.7,1,0,130.5
4,3,357,4.8,4.38,4.49,2.49,1.1,2.35,3.82,2.05,4.37,4.58,3.79,1,1,142.1
4,3,358,4.07,1.74,1.94,4.13,1.63,3.44,1.92,3.3,4.88,1.47,2.31,0,0,162.6
4,3,359,3.41,1.29,3.9,1.99,4.09,4.76,3.61,2.44,2.38,4.19,2.41,0,1,157.1
4,3,360,2.12,2.68,4.5,2.84,3.18,3.1,3.87,4.66,3.82,2.27,4.19,1,1,193.2
4,3,361,4.39,2.26,3.41,2.85,1.68,2.22,2.74,1.24,4.91,3.14,3.02,0,0,126.0
4,3,362,3.5,4.41,2.31,3.77,2.26,3.88,3.07,1.64,4.35,2.42,3.53,0,0,167.6
4,3,363,2.02,1.94,3.73,4.5,2.91,4.27,1.9,1.86,3.18,1.52,2.08,1,1,170.6
4,3,364,4.29,1.06,1.01,2.73,2.77,4.23,4.45,2.84,2.18,4.8,3.87,0,0,187.1
4,3,365,4.54,2.2,3.79,4.42,4.73,2.74,3.71,3.02,4.54,2.58,2.88,0,1,170.2
4,3,366,3.32,2.68,3.14,1.66,2.12,3.99,1.75,4.21,3.69,3.09,4.48,0,1,102.2
4,3,367,2.93,4.15,1.31,4.48,2.23,4.81,3.66,1.93,1.08,4.15,2.84,0,0,172.3
4,3,368,3.05,3.27,2.58,4.18,1.33,4.96,1.39,1.95,4.45,2.51,3.48,0,0,171.0
4,3,369,4.55,3.28,1.19,2.58,2.85,1.61,2.94,1.02,4.09,4.15,3.59,0,0,172.8
4,3,370,2.5,3.43,3.78,4.31,4.75,4.75,3.43,1.74,2.66,3.87,3.97,1,1,177.9
4,3,371,3.67,4.86,1.32,4.68,4.31,4.86,1.61,4.89,2.43,4.03,4.58,0,0,152.4
4,3,372,4.01,4.08,4.92,1.96,2.07,2.92,4.37,1.74,1.84,2.02,3.24,0,1,199.3
4,3,373,1.79,1.5,2.94,1.11,4.53,4.74,2.28,3.57,1.9,3.29,3.27,0,0,111.5
4,3,374,3.66,4.31,3.52,3.19,4.51,4.58,1.74,4.07,3.3,4.68,2.97,0,0,159.3
4,4,1,4.11,2.23,2.64,2.35,4.17,4.04,2.56,4.1,3.54,3.7,2.34,0,0,157.0
4,4,2,1.27,1.43,2.9,2.74,3.05,1.53,1.05,4.48,2.14,2.18,4.98,1,1,137.9
4,4,3,1.46,3.3,4.1,2.23,4.52,4.08,4.4,3.81,4.29,1.48,1.66,0,0,103.1
4,4,4,3.96,2.58,1.97,3.0,1.57,1.69,1.43,3.16,4.62,2.92,4.66,1,0,133.5
4,4,5,3.14,4.54,3.12,3.62,1.36,2.92,2.5,1.38,2.15,2.16,4.52,0,0,134.9
4,4,6,4.39,4.73,2.32,3.7,1.67,1.94,1.19,3.15,1.05,1.58,4.3,1,0,178.0
4,4,7,4.86,3.41,1.45,4.13,3.76,3.93,4.76,2.37,3.67,4.3,3.1,1,1,157.6
4,4,8,4.33,2.87,3.23,4.09,1.82,1.87,3.21,4.44,2.29,1.89,2.69,0,1,153.3
4,4,9,4.32,2.64,2.09,3.1,3.04,4.56,1.8,1.13,3.13,1.25,3.19,1,1,104.4
4,4,10,4.3,3.29,4.98,2.24,2.76,1.24,4.19,4.69,1.94,4.26,1.65,1,0,146.6
4,4,11,4.11,4.74,4.75,1.32,4.41,2.97,4.67,4.45,3.98,2.26,2.6,1,0,143.9
4,4,12,1.39,3.52,3.73,3.7,4.42,3.18,1.76,1.94,1.37,1.47,1.51,0,0,171.7
4,4,13,2.86,1.2,2.1,4.7,2.96,2.64,1.83,2.37,1.74,2.23,2.74,1,0,101.6
4,4,14,3.85,3.59,3.23,1.29,4.82,4.24,1.32,1.22,3.11,4.86,4.22,1,1,123.2
4,4,15,2.41,4.18,2.12,2.23,4.2,2.27,1.92,2.42,4.69,3.4,4.41,0,0,129.4
4,4,16,4.44,3.11,1.42,2.71,1.01,2.23,4.44,2.05,2.11,1.73,4.54,1,0,106.0
4,4,17,4.81,2.49,1.59,3.95,3.43,4.65,4.69,4.41,3.33,2.32,2.94,1,1,167.0
4,4,18,3.15,4.17,4.03,4.56,3.01,4.44,4.19,4.8,1.96,2.52,4.81,1,1,180.4
4,4,19,2.18,4.39,1.92,4.6,4.71,2.76,2.46,2.15,3.03,4.12,1.06,0,0,181.6
4,4,20,2.33,2.75,1.28,4.29,3.27,1.65,1.37,2.73,2.25,4.54,1.06,0,1,170.7
4,4,21,3.06,2.33,2.78,1.68,3.89,2.12,1.83,2.36,4.9,4.46,1.87,1,1,145.3
4,4,22,3.78,3.04,2.11,3.86,3.9,3.05,2.76,3.35,1.18,4.83,1.31,0,0,184.0
4,4,23,2.88,1.79,4.0,3.82,4.7,3.2,4.26,2.52,3.85,1.74,4.31,0,1,149.4
4,4,24,1.14,4.56,4.66,4.81,3.21,1.8,2.33,2.82,2.4,4.08,2.71,0,0,186.1
4,4,25,1.66,2.32,3.32,1.8,2.31,3.54,1.33,3.25,2.91,4.47,4.53,1,0,194.0
4,4,26,4.48,3.86,3.97,1.02,3.27,1.64,4.86,3.82,2.55,1.27,3.48,1,0,127.2
4,4,27,4.48,2.0,4.69,3.53,2.02,2.75,4.7,3.3,2.66,1.51,2.04,1,1,143.4
4,4,28,1.59,3.56,3.63,1.65,1.84,4.71,3.9,1.78,2.66,4.63,1.69,1,0,117.4
4,4,29,3.54,4.2,3.79,1.24,2.17,1.47,3.06,4.74,4.78,2.05,3.62,0,1,157.4
4,4,30,4.83,2.57,3.44,2.59,2.43,1.24,2.14,3.65,1.03,2.84,3.5,0,0,152.9
4,4,31,1.7,1.02,1.02,4.85,4.38,1.28,3.89,3.28,3.66,1.55,4.08,0,0,100.8
4,4,32,2.45,3.25,2.31,2.57,2.72,2.85,1.78,2.85,1.49,2.48,1.17,0,0,149.8
4,4,33,3.88,2.24,4.93,1.46,1.22,4.03,1.86,1.36,1.66,2.87,1.7,0,1,188.2
4,4,34,2.62,1.67,2.73,4.07,1.76,4.62,2.4,3.09,2.26,4.65,4.55,1,0,148.0
4,4,35,1.1,1.56,2.36,3.63,1.82,2.89,4.92,2.84,4.91,1.64,2.6,0,0,129.8
4,4,36,4.33,4.07,2.32,1.8,2.42,3.6,1.46,4.44,2.03,2.24,2.27,0,1,174.5
4,4,37,4.7,1.36,2.06,2.4,3.02,2.94,1.04,4.78,4.04,2.35,2.57,0,0,119.7
4,4,38,2.8,4.44,1.54,3.0,2.83,2.47,3.94,2.68,3.73,3.94,1.09,0,1,150.8
4,4,39,2.88,1.03,4.77,3.23,1.77,4.34,2.31,3.62,3.96,4.73,4.75,0,1,174.3
4,4,40,1.46,2.34,3.2,2.31,4.38,4.2,4.48,2.99,3.25,4.45,3.19,1,0,117.7
4,4,41,3.86,2.71,4.23,2.97,1.87,4.85,1.12,1.69,4.93,2.41,3.25,0,1,146.6
4,4,42,4.2,2.32,4.18,4.4,4.03,3.32,1.19,3.58,3.84,3.71,4.77,1,1,191.9
4,4,43,4.25,4.02,3.09,4.68,4.31,1.19,2.44,4.98,1.52,1.05,3.39,1,1,154.5
4,4,44,1.63,1.09,3.05,3.35,1.19,2.49,2.72,4.11,4.19,3.33,4.38,0,1,171.0
4,4,45,2.55,3.88,3.28,1.83,4.19,1.13,4.38,3.47,4.24,1.92,1.15,1,1,102.2
4,4,46,4.14,3.29,4.89,4.38,4.31,2.28,1.7,2.88,4.91,4.73,2.95,1,1,181.7
4,4,47,4.18,4.2,1.24,3.38,3.84,2.79,2.86,2.83,4.29,2.3,1.16,0,1,101.5
4,4,48,3.84,2.06,3.22,2.4,1.83,1.24,2.31,4.56,4.34,3.8,3.54,0,0,120.1
4,4,49,3.58,4.15,2.93,4.49,4.69,3.58,4.03,1.56,1.3,4.63,1.34,0,0,120.7
4,4,50,2.88,1.55,3.26,3.72,1.96,4.83,2.83,4.21,3.38,1.82,3.47,0,0,142.9
4,4,51,4.49,4.7,4.08,1.23,2.34,3.34,1.62,3.34,2.21,4.97,4.5,0,1,187.3
4,4,52,1.53,3.69,3.65,4.78,4.15,3.56,4.21,3.81,1.35,2.69,2.95,1,0,173.8
4,4,53,4.64,4.23,2.14,4.35,3.09,1.06,4.84,2.43,3.16,1.5,4.22,0,0,149.9
4,4,54,3.08,4.38,1.92,4.79,2.79,1.31,4.03,3.96,4.63,2.93,1.63,0,0,149.1
4,4,55,1.38,3.31,1.21,3.17,2.56,4.47,3.53,2.95,4.71,2.32,3.91,1,0,187.9
4,4,56,2.59,4.86,3.86,2.29,1.42,2.15,4.2,1.03,2.07,1.19,3.76,1,0,110.8
4,4,57,2.98,2.21,4.3,3.3,4.13,3.97,4.05,3.97,1.41,4.54,3.34,0,1,181.9
4,4,58,3.87,1.51,1.28,4.28,4.31,1.16,4.46,3.83,4.04,4.98,4.52,1,1,191.3
4,4,59,2.31,2.91,1.77,4.37,2.88,1.12,2.74,1.16,3.79,1.68,4.8,0,1,123.6
4,4,60,2.89,1.96,2.5,3.55,3.76,3.08,1.5,1.52,2.21,1.14,4.6,0,0,199.0
4,4,61,2.29,3.04,1.9,4.07,1.44,2.91,3.9,3.04,1.3,1.39,3.83,1,1,170.9
4,4,62,1.37,2.19,3.89,3.45,2.42,2.55,1.64,4.16,1.69,1.86,1.27,1,1,131.3
4,4,63,1.18,3.88,1.72,1.96,3.79,4.44,3.62,4.64,1.26,4.84,4.86,1,0,118.6
4,4,64,3.82,2.42,1.82,1.54,2.87,3.21,3.8,2.66,1.35,1.91,3.01,1,1,143.1
4,4,65,2.08,1.11,4.62,1.83,1.4,1.07,2.52,4.98,1.6,3.09,3.76,0,1,169.5
4,4,66,2.08,4.52,1.69,1.46,4.57,2.76,1.04,4.64,2.16,4.98,3.57,1,0,171.3
4,4,67,2.93,2.06,3.05,1.55,1.83,2.9,1.31,3.35,2.46,3.94,3.44,0,1,115.1
4,4,68,3.41,3.83,2.48,2.25,3.6,2.51,4.91,3.37,4.85,3.0,2.5,0,1,197.0
4,4,69,2.61,4.03,3.9,2.7,1.36,4.78,4.77,2.8,2.85,3.01,3.42,1,1,145.6
4,4,70,4.02,2.65,4.61,4.41,1.58,3.77,4.96,3.85,1.28,1.57,3.99,0,0,152.9
4,4,71,1.05,2.41,2.49,4.85,3.9,1.72,2.57,2.53,2.03,2.45,1.24,0,1,104.1
4,4,72,1.53,1.99,4.31,1.84,2.49,1.43,4.32,1.73,4.77,4.46,1.95,1,0,156.7
4,4,73,4.28,1.48,2.86,3.92,4.96,1.83,3.25,1.49,3.8,1.34,3.2,1,0,171.3
4,4,74,2.16,4.63,2.42,4.66,1.99,3.47,3.24,1.02,3.84,1.15,2.8,1,1,156.3
4,4,75,4.25,4.49,4.2,4.75,3.84,4.35,4.96,3.0,4.93,4.13,3.7,1,0,117.9
4,4,76,2.92,4.05,1.36,1.27,1.43,2.88,3.81,4.87,3.71,3.58,3.35,1,0,134.4
4,4,77,3.38,4.46,3.5,3.39,1.26,3.61,3.4,1.53,3.77,4.58,1.65,0,1,119.2
4,4,78,2.18,3.08,1.88,3.83,3.31,3.24,1.73,4.55,1.59,4.76,4.61,1,1,123.0
4,4,79,3.44,3.15,4.38,3.55,4.58,4.76,5.0,3.02,3.5,2.11,4.24,0,1,154.8
4,4,80,1.03,1.83,1.78,4.59,3.61,1.08,3.15,4.58,3.51,3.36,3.76,1,1,129.1
4,4,81,1.05,4.72,3.41,2.5,3.69,4.43,1.72,3.69,1.94,3.96,3.1,0,0,169.6
4,4,82,4.66,3.38,2.09,3.68,3.67,1.47,1.44,4.53,1.99,3.54,1.46,0,0,157.9
4,4,83,2.09,1.13,1.01,1.05,1.84,1.68,1.94,3.85,3.97,3.45,1.22,0,0,131.6
4,4,84,2.46,4.98,1.35,1.85,1.81,2.64,3.24,1.66,4.02,4.09,3.26,1,0,110.6
4,4,85,3.94,4.48,4.94,1.72,1.03,3.18,2.92,3.11,2.76,3.17,1.54,1,1,111.3
4,4,86,1.59,1.95,4.99,4.84,2.44,1.35,3.2,2.78,1.14,2.87,3.36,1,0,129.6
4,4,87,1.75,2.01,4.36,4.64,1.83,4.01,1.99,3.53,2.68,3.58,3.2,0,0,135.8
4,4,88,4.83,1.75,4.34,2.85,1.6,2.01,4.89,4.04,1.06,2.47,4.82,1,0,165.6
4,4,89,2.63,1.5,4.09,2.65,3.08,1.58,3.4,1.85,2.4,4.87,3.41,0,1,159.6
4,4,90,3.39,2.59,4.5,3.73,2.91,4.85,1.38,2.16,4.15,3.49,1.4,1,0,172.6
4,4,91,4.59,4.89,4.37,3.98,2.66,3.75,2.68,4.25,4.09,3.9,2.99,0,0,180.0
4,4,92,3.44,4.84,2.21,4.0,3.3,2.17,3.33,5.0,1.14,1.79,2.42,0,1,150.7
4,4,93,3.72,2.74,2.93,2.61,1.0,3.28,1.1,2.1,2.9,3.27,2.39,1,0,136.2
4,4,94,2.27,4.85,3.73,2.7,3.02,2.33,1.02,2.98,3.55,1.14,4.2,1,1,197.3
4,4,95,3.23,2.51,2.37,1.9,2.62,3.74,1.57,2.6,1.59,3.24,4.63,1,1,195.1
4,4,96,1.87,1.83,2.26,4.85,2.89,2.98,1.74,4.07,3.15,1.56,1.13,0,0,151.8
4,4,97,2.15,4.01,1.02,1.06,4.06,2.62,1.92,3.76,1.11,4.71,4.1,1,0,199.0
4,4,98,2.21,4.84,1.32,4.19,3.12,3.53,2.3,3.69,2.94,3.53,3.31,1,1,154.8
4,4,99,4.26,2.01,4.67,4.41,2.57,3.44,1.05,2.37,3.15,2.47,1.07,0,1,186.7
4,4,100,3.73,2.23,2.26,2.97,3.28,2.93,3.03,4.23,3.72,2.28,4.07,0,1,153.9
4,4,101,1.42,1.77,2.52,3.68,3.75,1.34,4.22,2.62,2.73,3.37,4.41,1,1,132.7
4,4,102,4.0,3.31,1.63,3.91,4.49,2.21,2.4,1.8,1.9,1.34,4.21,1,0,143.9
4,4,103,3.8,3.02,4.43,2.35,3.05,4.95,1.38,2.55,2.84,2.41,3.29,1,0,125.6
4,4,104,4.7,3.88,2.68,2.0,3.58,1.87,3.82,3.36,1.92,1.51,3.59,0,0,137.3
4,4,105,2.92,3.49,4.52,2.11,1.28,2.65,3.83,2.83,3.25,1.08,3.99,0,0,171.0
4,4,106,4.3,1.94,1.77,3.71,4.38,2.81,2.94,2.23,4.7,4.02,3.38,1,0,157.8
4,4,107,4.25,1.67,2.03,1.52,4.61,2.85,1.62,2.27,1.8,1.99,3.5,0,0,174.9
4,4,108,1.52,3.46,3.83,2.22,2.57,4.79,3.3,2.22,1.91,1.41,2.33,1,0,111.6
4,4,109,1.68,4.81,4.66,2.14,3.12,3.79,1.76,1.38,4.77,3.23,1.94,1,1,188.0
4,4,110,3.93,4.34,2.16,3.66,3.46,3.98,3.01,3.33,4.31,3.1,1.64,0,1,155.4
4,4,111,4.48,2.87,1.71,4.32,3.87,2.31,3.3,1.05,1.01,1.41,2.7,0,0,132.2
4,4,112,1.21,3.04,1.33,3.52,2.82,4.02,3.77,3.64,3.22,2.04,2.3,0,0,131.1
4,4,113,3.82,4.87,4.94,3.41,3.61,4.85,1.36,4.82,1.88,3.62,1.83,1,0,110.2
4,4,114,1.43,1.3,1.61,3.55,1.14,3.34,2.43,2.81,1.4,3.63,3.46,1,1,159.4
4,4,115,2.01,2.7,3.64,1.4,1.61,3.76,2.25,2.5,4.6,1.21,1.93,1,1,153.9
4,4,116,4.33,3.5,3.64,3.19,3.3,4.2,1.07,1.38,1.48,4.8,2.02,1,0,182.7
4,4,117,2.87,1.26,1.28,2.54,4.63,1.33,1.12,4.58,3.9,3.71,3.85,1,1,171.0
4,4,118,1.07,4.27,4.83,1.76,2.76,2.79,4.77,2.88,2.68,3.13,2.79,0,1,151.3
4,4,119,4.46,1.17,2.06,1.09,2.27,4.61,1.2,4.46,2.88,2.66,2.95,1,0,108.0
4,4,120,4.5,2.86,3.32,2.92,2.17,2.56,3.47,1.88,3.33,1.3,3.23,1,1,106.6
4,4,121,4.16,3.6,2.54,1.72,2.34,4.95,1.92,4.0,2.88,3.86,3.82,1,1,170.9
4,4,122,4.67,3.45,2.13,1.92,1.73,4.1,1.71,3.8,3.26,2.89,4.08,0,0,175.0
4,4,123,2.38,4.26,1.41,4.24,2.67,1.15,1.86,3.02,1.14,1.73,3.05,0,0,162.5
4,4,124,2.02,1.26,3.48,1.43,3.22,1.79,3.08,3.69,3.09,4.19,3.92,0,1,110.3
4,4,125,3.76,2.52,1.44,1.75,4.24,1.02,4.16,1.64,3.57,4.04,2.27,0,1,166.4
4,4,126,4.38,4.13,4.65,2.61,2.92,2.42,2.45,3.67,4.33,3.79,4.01,1,1,120.1
4,4,127,2.38,4.67,3.37,2.2,1.38,3.23,3.95,1.77,3.76,4.4,1.06,0,0,162.3
4,4,128,1.48,1.13,4.19,3.5,1.61,1.76,3.68,1.68,2.86,1.58,4.85,0,1,111.7
4,4,129,3.98,3.55,3.05,1.39,3.61,1.14,2.43,4.45,2.78,3.64,4.8,0,1,198.9
4,4,130,4.51,3.91,1.59,4.12,2.93,1.53,4.55,2.21,1.76,3.63,1.27,1,0,112.0
4,4,131,1.91,1.6,2.93,2.98,2.33,1.73,3.23,1.99,4.94,1.32,3.11,0,1,108.5
4,4,132,4.58,2.39,2.38,3.18,1.1,4.56,1.74,1.58,4.11,1.6,1.31,0,0,121.5
4,4,133,1.98,1.11,4.16,3.53,3.96,2.49,2.36,4.87,3.83,3.42,3.88,1,1,111.2
4,4,134,2.76,4.98,2.93,4.63,2.85,2.69,4.08,3.5,1.91,4.26,1.12,1,1,148.3
4,4,135,1.89,4.81,2.57,4.86,4.81,1.17,1.14,1.15,2.52,2.49,3.16,0,0,150.8
4,4,136,1.82,4.93,2.16,4.42,4.4,4.59,1.29,2.69,3.28,3.34,4.92,1,0,141.5
4,4,137,2.33,3.07,1.13,4.58,4.99,2.51,2.97,4.47,1.06,2.3,2.38,1,0,154.4
4,4,138,3.97,3.79,2.2,4.02,3.65,4.95,3.77,3.76,3.9,1.87,2.48,1,1,113.1
4,4,139,3.55,3.56,3.79,4.36,4.66,2.5,4.16,4.96,2.49,2.2,4.76,1,1,127.6
4,4,140,2.42,1.38,1.35,1.33,2.75,4.93,4.5,2.68,3.32,2.0,2.52,0,1,155.4
4,4,141,1.76,4.05,1.23,3.13,1.74,3.34,2.83,4.18,3.03,4.0,1.06,1,0,173.0
4,4,142,4.84,3.87,1.2,3.55,1.02,1.58,2.46,3.27,4.36,3.15,1.98,1,0,147.0
4,4,143,3.41,1.68,3.74,3.8,3.24,3.31,2.46,1.01,1.71,3.94,4.38,1,1,114.9
4,4,144,3.61,4.6,1.17,1.14,1.49,1.18,3.35,3.2,3.9,4.54,3.58,0,1,188.3
4,4,145,1.96,2.37,2.99,1.4,3.5,1.68,4.53,2.25,3.09,2.5,4.37,1,0,139.9
4,4,146,2.03,2.46,3.93,2.48,2.19,4.95,4.7,3.51,4.84,3.82,4.39,1,1,191.8
4,4,147,2.64,1.53,4.23,2.82,2.52,3.43,3.36,1.05,3.27,1.26,1.8,1,1,103.3
4,4,148,3.37,2.03,2.42,1.61,3.53,1.79,4.24,4.73,4.97,4.48,1.69,1,1,181.3
4,4,149,3.22,1.86,2.69,2.9,2.7,3.8,3.85,1.38,4.16,2.47,1.74,0,1,141.5
4,4,150,3.06,2.26,4.29,4.35,3.46,1.37,2.87,4.37,1.7,3.24,2.95,0,0,104.4
4,4,151,1.89,4.81,4.01,1.63,4.96,1.77,4.76,4.41,2.52,1.62,2.19,1,0,124.5
4,4,152,3.05,1.93,2.39,1.72,4.23,2.72,4.8,2.52,3.07,2.7,4.27,1,0,152.0
4,4,153,2.07,1.2,4.85,1.72,1.06,3.45,2.39,2.98,2.55,1.15,1.47,0,0,194.7
4,4,154,4.03,4.36,2.68,4.34,1.74,2.46,1.88,3.06,4.86,1.77,4.59,1,0,192.0
4,4,155,3.4,2.96,3.32,4.55,1.67,2.67,1.43,2.53,2.15,2.58,1.59,1,1,192.9
4,4,156,1.54,4.38,1.36,2.82,3.61,3.45,3.91,2.39,1.74,4.8,4.53,0,0,184.9
4,4,157,1.14,4.28,3.69,4.57,3.93,4.76,3.71,4.71,1.76,4.13,4.88,0,0,139.8
4,4,158,2.7,1.3,4.81,3.97,2.84,4.3,4.03,3.42,2.17,2.49,4.37,0,0,161.7
4,4,159,1.25,2.0,2.03,3.22,3.3,1.73,3.66,2.07,4.77,3.52,2.2,1,0,186.7
4,4,160,2.87,3.52,2.12,3.83,3.66,2.24,1.53,1.97,1.67,1.05,4.53,0,0,146.6
4,4,161,3.82,4.7,1.51,3.67,2.78,4.55,4.65,4.09,3.62,3.01,4.91,0,0,185.9
4,4,162,2.19,1.07,4.63,3.2,4.59,4.52,4.38,4.06,1.5,4.64,3.46,0,1,194.0
4,4,163,2.16,4.33,3.19,3.87,4.56,2.96,1.0,3.56,4.26,4.27,1.9,1,1,123.1
4,4,164,4.33,4.01,2.05,2.19,1.25,2.31,4.84,3.05,1.44,2.07,3.2,1,1,187.5
4,4,165,1.79,1.97,4.18,1.88,1.27,1.05,2.31,1.22,2.22,3.93,4.44,0,0,196.5
4,4,166,3.38,3.68,3.22,4.22,2.95,2.64,1.24,4.22,1.63,4.22,4.75,1,0,158.7
4,4,167,3.66,2.69,4.0,2.62,4.4,2.77,4.62,2.85,2.2,4.85,1.06,0,1,140.9
4,4,168,2.35,1.78,4.55,2.75,3.7,3.17,3.69,2.52,2.26,1.18,3.89,0,0,149.3
4,4,169,1.36,1.05,3.35,1.57,4.43,4.75,4.23,3.39,4.31,3.8,1.4,1,0,155.4
4,4,170,2.51,2.41,4.17,4.23,3.61,3.79,4.2,4.64,2.26,3.76,4.69,1,0,162.1
4,4,171,1.99,1.77,2.85,4.98,3.87,2.41,4.86,4.48,3.87,4.14,2.65,1,1,165.2
